time,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyr_x,gyr_y,gyr_z
1592240023.5316412,-9.561511074120313,-0.4284889258796874,1.4637776853007813,0.6,0.37333333333333335,0.3233333333333333,0.002264077873246447,0.022412948582904362,0.001090830782496456
1592240023.5416412,-9.56,-0.42043337373537487,1.4791332525292502,0.6,0.37333333333333335,0.3233333333333333,0.0011381045235836944,0.027081674598062447,0.0021343878239056735
1592240023.5516412,-9.553952795600367,-0.42604720439963334,1.5102360219981668,0.6,0.37333333333333335,0.3233333333333333,0.0004311831117796487,0.02990936024527863,0.0028413092357097193
1592240023.5616412,-9.57898794959628,-0.43,1.53,0.5957054889486991,0.3991003996411386,0.31581793899355676,-0.0010540315913692968,0.0390123138319823,0.0022184607561200713
1592240023.5716412,-9.58,-0.4365294946647876,1.5234705053352124,0.5955555555555555,0.4,0.31555555555555553,-0.001090830782496456,0.04568022456691943,0.002181661564992912
1592240023.5816412,-9.588938361675876,-0.43106163832412425,1.4216780215653666,0.5955555555555555,0.4,0.31555555555555553,-0.001090830782496456,0.04713733720011414,0.002181661564992912
1592240023.5916412,-9.61765495316216,-0.4207816822792797,1.4376549531621607,0.5955555555555555,0.4,0.31555555555555553,0.0009202941640223947,0.04489459870082876,0.003187224038252337
1592240023.6016412,-9.62770771129424,-0.4277077112942394,1.4322922887057605,0.5955555555555555,0.4,0.31555555555555553,0.001090830782496456,0.03967937683694352,0.002431711473254172
1592240023.6116412,-9.602854041515494,-0.4209513471718313,1.4661946113126747,0.6066150201233173,0.38190269434366264,0.3477285433890442,0.00010377587798745484,0.03324380286483095,0.003168716469501913
1592240023.6216412,-9.6,-0.4383364490404411,1.5066728980808821,0.6077777777777778,0.38,0.3511111111111111,0.001000098152749537,0.025724236405646916,0.0002721978892407566
1592240023.6316411,-9.545268355211622,-0.449121940798063,1.446146414413559,0.6077777777777778,0.38,0.3511111111111111,0.001090830782496456,0.024094058615554744,0.001990098763727482
1592240023.6416411,-9.549355872495536,-0.4874234899821415,1.5242028524598186,0.6077777777777778,0.38,0.3511111111111111,0.001090830782496456,0.028080546701018803,0.004222796308041299
1592240023.6516411,-9.77007411250278,-0.7773189802119618,1.6767160750018528,0.6077777777777778,0.38,0.3511111111111111,0.001090830782496456,0.038364251026100346,0.0036964797512396576
1592240023.6616411,-9.609413052190265,-0.4848786953975153,1.576072936896945,0.5959266794770355,0.38,0.31663518878167907,0.043399152780885464,0.03943552183255607,0.020195821146844973
1592240023.671641,-9.62375464978235,-0.47593866244558763,1.516552037989711,0.5955555555555555,0.38,0.31555555555555553,0.06545390465036333,0.034735255108120526,0.029795090990936433
1592240023.681641,-9.682177015656618,-0.5727894344445628,1.3872105655554372,0.5955555555555555,0.38,0.31555555555555553,0.08515160556129034,0.0389953706111293,0.04519901322079814
1592240023.691641,-9.766165704631845,-0.5646114317893848,1.344611431789385,0.5955555555555555,0.38,0.31555555555555553,0.09909979329012339,0.033898658215917185,0.05244464999287761
1592240023.701641,-9.746314507071746,-0.647582281613462,1.3736854929282545,0.5955555555555555,0.38,0.31555555555555553,0.11467552491166486,0.017291950978816813,0.060799742864267696
1592240023.711641,-9.641034370312397,-0.803228983238766,1.3738244309658907,0.5892650564867352,0.3746081436552969,0.32723791096907906,0.12637565944514753,-0.009591812447015239,0.07759262263739318
1592240023.721641,-9.727206171428572,-0.8135067428571429,1.4524662857142858,0.5877777777777777,0.37333333333333335,0.33,0.12942633681159116,-0.029473449878253323,0.08431974842374937
1592240023.731641,-9.67017329327091,-0.7621039759625463,1.3981559639438192,0.5877777777777777,0.37333333333333335,0.33,0.13416273456534863,-0.042303440661088536,0.0920509953519562
