time,x,y,z,q,x,y,z
1592341669.5961761,0.7125632967012459,0.2667213850260157,0.03022197571567981,0.4504803990758089,0.4675353702403257,-0.5467469423290336,-0.5287212595193486
1592341669.6061761,0.7125638968042272,0.26672105120335365,0.03022198008619962,0.4504726586749214,0.46751907052218733,-0.5467444118472659,-0.5287448942167191
1592341669.6161761,0.7125638968042272,0.26672105120335365,0.03022198008619962,0.4504360477117419,0.4675377578708495,-0.5467768649789463,-0.528725504057086
1592341669.626176,0.7125634859977078,0.26672092556253246,0.030220979771872433,0.4503720781142922,0.4675929218857078,-0.5468510979891793,-0.5286551807258792
1592341669.636176,0.71256293815003,0.26672076936840833,0.030220979310903295,0.4502881894368841,0.46767278907708365,-0.5469434062659094,-0.528558998031297
1592341669.646176,0.71256293815003,0.26672076936840833,0.030220979310903295,0.4501796650578851,0.4677712181950091,-0.5470637071911502,-0.5284405483107795
1592341669.656176,0.71256293815003,0.26672076936840833,0.030220979310903295,0.4500630392016987,0.46788499325338584,-0.5471802724949115,-0.5283186625949193
1592341669.666176,0.71256293815003,0.26672076936840833,0.030220979310903295,0.4499746747787391,0.46797304441799,-0.547282566626985,-0.5282107535738327
1592341669.676176,0.71256266103982,0.2667206903628959,0.030220979077737655,0.4499293554182022,0.4680104919708914,-0.5473390682763446,-0.528157219876382
1592341669.686176,0.7125619764717795,0.2667204951891098,0.030220978501729487,0.4498665633697574,0.4680689123730069,-0.5473919608874783,-0.528104514855286
1592341669.696176,0.7125619764717795,0.2667204951891098,0.030220978501729487,0.4498034446557261,0.46813402755329103,-0.5474654997623082,-0.5280237919241662
1592341669.706176,0.7125619764717795,0.2667204951891098,0.030220978501729487,0.4497403617947666,0.4682022646724815,-0.5475288911397296,-0.5279512735706061
1592341669.716176,0.7125620252817424,0.2667203239848649,0.030220979960062035,0.44967303020176236,0.46827479176612624,-0.5476133258624604,-0.5278561400412054
1592341669.726176,0.7125612889573444,0.266719259361693,0.030220985883957434,0.4495447915678641,0.4683976004001258,-0.547736816464146,-0.5277290315278516
1592341669.736176,0.7125612889573444,0.266719259361693,0.030220985883957434,0.4494459908194632,0.4684896334919965,-0.5478356334919965,-0.5276293665080035
1592341669.746176,0.7125612889573444,0.266719259361693,0.030220985883957434,0.4493735243752939,0.4685571938172976,-0.5479150998814947,-0.5275479001185053
1592341669.756176,0.7125612889573444,0.266719259361693,0.030220985883957434,0.44930950594274394,0.46861435823386915,-0.5479684261455626,-0.5274965738544374
1592341669.766176,0.7125612775420521,0.2667192994016024,0.030220985542894027,0.44926825053836694,0.4686565829146035,-0.5480037078248756,-0.5274573754486391
1592341669.776176,0.7125610147935291,0.26672022100981124,0.03022097769255568,0.44924575401754446,0.4686792361431573,-0.5480302459824555,-0.5274287441782463
1592341669.786176,0.7125610147935291,0.26672022100981124,0.03022097769255568,0.4491973884307598,0.46872070867693016,-0.5480904173538603,-0.5273705340922947
1592341669.796176,0.7125610176899408,0.2667202136772996,0.03022001993372699,0.44912585718384507,0.4688027629376412,-0.54818263631147,-0.527262870193215
1592341669.806176,0.7125601271230672,0.26671995941268534,0.03021997697698638,0.4490150596794672,0.46891679269582487,-0.5482922760093473,-0.5271411668647765
1592341669.816176,0.7125591908992549,0.2667196924905749,0.030219976189230405,0.44893031208822753,0.46900368791177244,-0.5483982867872861,-0.5270251143372001
1592341669.826176,0.7125582542478236,0.2667194254465482,0.03021997540111462,0.44887902088368503,0.4690594738953937,-0.5484359895581574,-0.526980641967994
1592341669.836176,0.7125573224776567,0.26671915979419447,0.030219974617106026,0.44886010183581004,0.46908074075907424,-0.5484536389232643,-0.5269588332920829
1592341669.846176,0.7125536814815933,0.2667181147806066,0.030219155956490797,0.4488183469454727,0.46912509992223705,-0.5484992842996672,-0.5269078219649134
1592341669.856176,0.7125434447348424,0.2667151879768242,0.030218178125781574,0.44874682031929386,0.4692063191617507,-0.5485881678643619,-0.5268043380438102
1592341669.866176,0.7125209768764201,0.2667098052882263,0.030216178642094933,0.448618941287258,0.4693305738130864,-0.5487283917646362,-0.5266573053841586
1592341669.8761759,0.7124797051162259,0.26669801545715927,0.03021343849809183,0.4484356528154648,0.46951042108028135,-0.5489580244925021,-0.5264133178771807
1592341669.8861759,0.7124251935281236,0.2666824404043268,0.03020945685054254,0.4481656793482064,0.46977252273990433,-0.5492566159535446,-0.5260966897887598
1592341669.8961759,0.7123633588912786,0.26666616073479626,0.030203425973022197,0.4479080837284185,0.47003795699476286,-0.54956473225658,-0.5257578190277394
1592341669.9061759,0.7122947237126448,0.26664890906275185,0.030194480306782744,0.4476380072641466,0.47030475558708174,-0.5498723516119229,-0.525427821520288
1592341669.9161758,0.7122305234040364,0.26663257902251153,0.030185162389171183,0.447370217266072,0.4705558114887632,-0.550163996790384,-0.5251252747757424
1592341669.9261758,0.7121705830691287,0.26661746046664025,0.030176224758632478,0.4470993112387491,0.47080266968419976,-0.5504639929785133,-0.5248205963789603
1592341669.9361758,0.7121165083050707,0.2666046193511802,0.030168826719640142,0.4468256966510562,0.47104585334725924,-0.5507503733499546,-0.5245340633165998
1592341669.9461758,0.7120760984938084,0.26659554837785987,0.03016286990544933,0.4465569329295608,0.47128828550402424,-0.5510307234962254,-0.5242506200779885
1592341669.9561758,0.7120449965339963,0.26658972729531527,0.030157403563806806,0.4463154212846689,0.4715080103217011,-0.5512851155426703,-0.5239918844573297
1592341669.9661758,0.7120187254266275,0.2665847419269239,0.03015193491081283,0.446133785623215,0.47167429742902756,-0.5514730482722999,-0.5237990763060639
1592341669.9761758,0.711988024145427,0.2665795656828866,0.030145517193271132,0.44594614810062183,0.47185740140034566,-0.5516816093848654,-0.5235744351257773
1592341669.9861758,0.7119548993042815,0.26657358494005856,0.03013800105572581,0.44575709517346324,0.4720459048265368,-0.5518981164739297,-0.5233376718786773
1592341669.9961758,0.7119201199306393,0.26656667216086305,0.030130631484876283,0.4455760422026211,0.4722249577973789,-0.5520879092036842,-0.5231297442493799
