time,x,y,z,q,x,y,z
1592170578.7743356,0.0,0.0,0.0,0.6837989687178395,0.3919361972628109,-0.3109706230705933,-0.5311332285449715
1592170578.7843356,1.5561576554792608e-07,-1.3629887889889242e-06,-3.73162051545811e-07,0.6836475791129746,0.39193946550203246,-0.31103525574966123,-0.5312875142638884
1592170578.7943356,2.2052472950232877e-06,-4.463007343337923e-06,-1.3431671784910824e-06,0.6835228301567432,0.3919721886912213,-0.31101336116659406,-0.5314360162158486
1592170578.8043356,5.417894685668065e-06,-9.394305614722397e-06,-3.3169158977742956e-06,0.6834137060342285,0.392035345082209,-0.31089679867120734,-0.5315988850342718
1592170578.8143356,7.938390596027347e-06,-1.4059798448899293e-05,-5.291456513800702e-06,0.6832730048516744,0.3921748340666772,-0.31072581025991647,-0.5317764465003861
1592170578.8243356,1.002152837986379e-05,-1.7236056627393434e-05,-6.0010180767962e-06,0.6830738949499174,0.3923091932406812,-0.3106330506560779,-0.5319886303781215
1592170578.8343356,1.0104850951895503e-05,-1.796866933975616e-05,-6.0015755763197505e-06,0.6828653040682715,0.39236169242335306,-0.3106906949293355,-0.532183003007179
1592170578.8443356,1.0104850951895503e-05,-1.796866933975616e-05,-6.0015755763197505e-06,0.6827094851207471,0.392350381477691,-0.31081104079001687,-0.5323204840087378
1592170578.8543355,1.010512152676806e-05,-1.796850147702143e-05,-6.181725289173519e-06,0.6826406397000115,0.39234891910003444,-0.3108580183500632,-0.5323833419499253
1592170578.8643355,1.025949134073394e-05,-1.795032076882863e-05,-7.001327779955425e-06,0.6826512366435958,0.3923518458741145,-0.3108056772021823,-0.5323986165035421
1592170578.8743355,1.1099946190538684e-05,-1.7854733966709786e-05,-6.999976396031313e-06,0.6827022025444036,0.39233607847335783,-0.31069257009698353,-0.5324096653230899
1592170578.8843355,1.209369188370378e-05,-1.7741635842120548e-05,-7.099845034754927e-06,0.6827353912015072,0.39229314427621215,-0.31061749266792266,-0.5324420586566188
1592170578.8943355,1.216462234686343e-05,-1.773288500090918e-05,-7.998265335212986e-06,0.6827064789352494,0.3922027982254156,-0.31064592165627875,-0.5325299916858552
1592170578.9043355,1.3126429724509025e-05,-1.7623467602682548e-05,-8.034700146578705e-06,0.6826315567110555,0.39206231581506257,-0.310772506765009,-0.5326551144656173
1592170578.9143355,1.5113000898278773e-05,-1.739678016767789e-05,-9.017439811119187e-06,0.6825576173702632,0.3918739358110446,-0.3108955380730673,-0.5328169565743418
1592170578.9243355,2.1981053804747033e-05,-1.6613407190197506e-05,-1.1968417771201681e-05,0.6825141688031622,0.3917002238229262,-0.3109528171299076,-0.5329669871810266
1592170578.9343355,3.3650090345283864e-05,-1.5281789764371954e-05,-1.782621017461824e-05,0.6825545789944583,0.3915581628833027,-0.3108085838888445,-0.5331038371166973
1592170578.9443355,5.71832752749996e-05,-1.4540330153310445e-05,-2.471128383462136e-05,0.6826398258782873,0.39146552486954417,-0.3104579327998755,-0.5332674353391852
1592170578.9543355,7.605803313553145e-05,-1.1553348256335127e-05,-3.160209022452044e-05,0.6826924477557953,0.3915170918380677,-0.3098852342775027,-0.5334952020437491
1592170578.9643354,8.739266501265118e-05,-4.624394270224667e-06,-3.4624729645856076e-05,0.6828054375742497,0.39172183614117506,-0.3094508439707018,-0.533451947990234
1592170578.9743354,0.00010401658498421779,1.6941976171692063e-05,-4.207699511350102e-05,0.6830271720877862,0.391771802537474,-0.3090895401766714,-0.5333406607842643
1592170578.9843354,0.00012901956181839827,6.261704248304654e-05,-5.55143116344443e-05,0.6834469985220138,0.39167686919166894,-0.30864465300224136,-0.5331306729791724
1592170578.9943354,0.00015194796322614347,0.00011952804004186259,-6.944695783578135e-05,0.6839636034459957,0.3915000463044942,-0.30826999092364676,-0.5328141592882071
1592170579.0043354,0.0001664227976556588,0.00016727819280272187,-7.689557912778288e-05,0.6844637053941866,0.3912601131127101,-0.3080038802078084,-0.5325016344499571
1592170579.0143354,0.0001721954919870132,0.00019691609601856012,-7.855800974779934e-05,0.6849172889789441,0.39102507451490565,-0.3078256075455497,-0.5321938307767362
1592170579.0243354,0.00017241227679445266,0.000210746107832533,-7.683115070904984e-05,0.6852750376188121,0.3908836086470055,-0.3077245906794856,-0.5318962397534108
1592170579.0343354,0.00017086956110857332,0.00021543334897069228,-7.485512125691698e-05,0.6855647658278419,0.3907686799458028,-0.30774063051576306,-0.531597857013816
1592170579.0443354,0.0001690712827690291,0.0002165481679120489,-7.288676612508439e-05,0.6855765690521265,0.3907833152681865,-0.3079601130640356,-0.5314445049522286
