time,x,y,z,q,x,y,z
1592167775.4895515,0.0,0.0,0.0,0.5696308472476783,0.31235399269604974,-0.3704011745671519,-0.6638963163878033
1592167775.4995515,5.136573219359365e-06,5.331438334476495e-07,-4.388453188431914e-06,0.5694881899710867,0.3120771125843303,-0.37044100265179447,-0.6641269824012132
1592167775.5095515,4.727746791136798e-05,9.187052494947315e-06,-3.396543450023342e-05,0.5696489065000551,0.31201523680281845,-0.3699989441583178,-0.664264716447209
1592167775.5195515,0.00016544197626567323,3.1116689952126056e-05,-0.00011143685013251856,0.5699920156745181,0.3121157951936483,-0.36917801358286184,-0.6643790616510712
1592167775.5295515,0.0003202842255075786,4.891668619320433e-05,-0.00021055852321725312,0.5704244591074665,0.312435144398013,-0.36813733792635844,-0.6644354860320902
1592167775.5395515,0.0004344556384583292,5.522022782917123e-05,-0.0002842945588940251,0.5707618863784291,0.312674249804078,-0.36723795409444004,-0.6645317167297604
1592167775.5495515,0.00048089297138599667,5.63608404251419e-05,-0.0003150004294206785,0.5708973336444843,0.312681899781497,-0.3667347712412832,-0.6646893308441256
1592167775.5595515,0.0004903642613157207,5.737276866536043e-05,-0.0003211534649558621,0.5707994802623368,0.31239621408580814,-0.3667275942186354,-0.664912101340904
1592167775.5695515,0.0004915590306334451,5.687593078066094e-05,-0.00032197413367983943,0.5705353785180336,0.3119298484642777,-0.3670398048451641,-0.6651849481366872
1592167775.5795515,0.0004915590306334451,5.687593078066094e-05,-0.00032197413367983943,0.5701305448443414,0.31132314448041853,-0.36755237689039133,-0.6655327712292564
1592167775.5895514,0.0004923933610834541,5.444302015284074e-05,-0.00032306832389516484,0.5696911035520514,0.31079666811611784,-0.3679651131109545,-0.6659272315609684
1592167775.5995514,0.0005019032006640118,3.778382255248719e-05,-0.0003272841603591049,0.5692666531852106,0.3105107839050378,-0.3681021004900324,-0.6663485367657862
1592167775.6095514,0.0005288703472613841,2.6094732592530573e-07,-0.0003392101800961154,0.5688837630429289,0.3104549087518317,-0.36802325018010407,-0.6667439624921498
1592167775.6195514,0.0005561268505545543,-3.558378531601019e-05,-0.00035098466407318645,0.5685048334175179,0.31034211812471835,-0.3679590653240949,-0.6671552210192279
1592167775.6295514,0.0005750877370184562,-6.079312539257323e-05,-0.0003578865837161647,0.5681041333092353,0.3101546499067954,-0.36800045507665474,-0.6675608666907648
1592167775.6395514,0.0005886034187566186,-8.148826346229117e-05,-0.00036380120218594677,0.5676808495866162,0.30986729761280135,-0.3681368717740333,-0.6679801915742517
