time,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyr_x,gyr_y,gyr_z
1592170725.5241957,-0.22436352776310045,8.031303039353075,5.50218176388155,-0.38555555555555554,-0.24444444444444444,-0.2788888888888889,-0.0037484793879161583,-0.004125329609772428,0.008584506716257803
1592170725.5341957,-0.23104463977087553,7.967312478396129,5.438357118167004,-0.38555555555555554,-0.24444444444444444,-0.2788888888888889,-0.02401484086440194,-0.010110640171880821,0.0175185506056178
1592170725.5441957,-0.1414221961244862,7.9865733411626545,5.474288901937757,-0.38555555555555554,-0.24444444444444444,-0.2788888888888889,-0.03390981038898249,-0.018638179434032107,0.02724022886264074
1592170725.5541956,-0.1167277543131219,7.976727754313122,5.526452859904073,-0.38555555555555554,-0.24444444444444444,-0.2788888888888889,-0.03128714150286098,-0.023978286329366938,0.032704932589338584
1592170725.5641956,-0.09159577005645225,7.979202114971774,5.605212689830643,-0.3968025849655014,-0.24444444444444444,-0.29218083273700673,-0.02744484107234782,-0.030195118890027923,0.03490658503988659
1592170725.5741956,-0.06571634384504563,7.949645429806307,5.634283656154954,-0.3977777777777778,-0.24444444444444444,-0.29333333333333333,-0.029919705526949777,-0.031205495901035364,0.03490658503988659
1592170725.5841956,-0.01620555438670314,7.913102777193352,5.6331027771933515,-0.3977777777777778,-0.24444444444444444,-0.29333333333333333,-0.031634092692397225,-0.031634092692397225,0.03767138665631558
1592170725.5941956,-0.03596518189458518,7.892689878736943,5.681930363789171,-0.3977777777777778,-0.24444444444444444,-0.29333333333333333,-0.02502524809952615,-0.021248765475028394,0.03723495673125152
1592170725.6041956,-0.0660703012912482,7.909552725968436,5.7291054519368725,-0.3977777777777778,-0.24444444444444444,-0.29333333333333333,-0.008357219278324175,-0.006837724864083416,0.037799203783815766
1592170725.6141956,-0.10515635470180924,7.928385451567269,5.75,-0.3875288925288925,-0.24444444444444444,-0.3007870680597953,0.020123639128364186,0.009147108694710993,0.043667342604202554
1592170725.6241956,-0.10141141003973873,7.921411410039739,5.715645640158955,-0.38555555555555554,-0.24444444444444444,-0.3022222222222222,0.038051324675261546,0.017466396639789664,0.044724062082354694
1592170725.6341956,-0.1806765089232003,7.973784339282134,5.360401794666132,-0.38555555555555554,-0.24444444444444444,-0.3022222222222222,0.05698379594217118,0.015610642657180521,0.04374623520060161
1592170725.6441956,-0.2805889117830274,8.061530020604724,5.32,-0.38555555555555554,-0.24444444444444444,-0.3022222222222222,0.07866829695996508,0.0024253983965986884,0.02683431180047525
1592170725.6541955,-0.4046513030673976,8.090232582894247,5.340232582894246,-0.38555555555555554,-0.24444444444444444,-0.3022222222222222,0.07925012295604071,-0.01877246102491346,-0.0021309585534765897
1592170725.6641955,-0.4694119289846399,8.07176421304608,5.40647157390784,-0.4033336436376532,-0.24444444444444444,-0.3022222222222222,0.04363262201875092,-0.057108701550432246,-0.02964518155771258
1592170725.6741955,-0.3790156543963651,7.95302012708104,5.46848993645948,-0.40444444444444444,-0.24444444444444444,-0.3022222222222222,0.002461077806038478,-0.08300807544717431,-0.03125217994497035
1592170725.6841955,-0.27425301623553944,7.905927709646988,5.492036145176506,-0.40444444444444444,-0.24444444444444444,-0.3022222222222222,-0.04286833367108124,-0.11163010123952907,-0.034240258089037384
1592170725.6941955,-0.26,7.879008702840479,5.582973891478565,-0.40444444444444444,-0.24444444444444444,-0.3022222222222222,-0.05077769825889557,-0.10886681075840413,-0.03828721113299669
1592170725.7041955,-0.2541047514217575,7.905371491469455,5.6925334800953955,-0.40444444444444444,-0.24444444444444444,-0.3022222222222222,-0.053841334225179595,-0.09468305130738339,-0.04248526747968012
1592170725.7141955,-0.2276858750190056,7.922561958339668,5.705371750038012,-0.3953535046373727,-0.25022958795803557,-0.2790816481678577,-0.02155506172808072,-0.05047559467706537,-0.02281722110998707
1592170725.7241955,-0.20349717553852284,7.961257061153693,5.607485877692614,-0.39222222222222225,-0.25222222222222224,-0.27111111111111114,-0.009817477042468103,-0.038179077387375956,-0.015271630954950384
1592170725.7341955,-0.34020161676073857,8.019482923562613,5.48278699894767,-0.39222222222222225,-0.25222222222222224,-0.27111111111111114,0.01717127107254096,-0.028283203078539303,-0.0035765067717797912
1592170725.7441955,-0.46273677160080373,8.10728064300067,5.490912257200268,-0.39222222222222225,-0.25222222222222224,-0.27111111111111114,0.009419429748225593,-0.03208094607925244,-0.006991838081833949
1592170725.7541955,-0.5123742780673335,8.023722179180167,5.527967847584167,-0.39222222222222225,-0.25222222222222224,-0.27111111111111114,-0.009799940620006855,-0.04601902988338144,0.0022563018034205285
1592170725.7641954,-0.5172720433343364,7.863632260006019,5.575455913331327,-0.39222222222222225,-0.25222222222222224,-0.29091015481325444,-0.005155759334905009,-0.06465700041129065,0.017850331289557937
1592170725.7741954,-0.463539332581628,7.858717222848643,5.59,-0.39222222222222225,-0.25222222222222224,-0.3022222222222222,0.038150473926846035,-0.07065784884969468,0.01590386426047858
1592170725.7841954,-0.44226672054000093,8.078798545419975,5.34253505728003,-0.39222222222222225,-0.25222222222222224,-0.3022222222222222,0.02100231671907755,-0.06668615121996237,0.008275810673223753
1592170725.7941954,-0.44,8.086964836809129,5.383646778266155,-0.39222222222222225,-0.25222222222222224,-0.3022222222222222,-0.04310949378584564,-0.06379692156226374,0.0007597458386460632
1592170725.8041954,-0.44,8.007599346076459,5.4710550804828975,-0.39222222222222225,-0.25222222222222224,-0.3022222222222222,-0.08583872532805864,-0.06264938034708802,0.004478414556861393
