start time:,1592174509.763564
time,acc raw,,,,,,mag raw,,,,,,gyr raw,,,,,,orientation fusion,,,,,,quaternion fusion,,,,,,,,IR on A0,IR on A1,IR on A2
1592174511.112438,9,0,218,255,217,3,48,254,105,0,157,253,255,255,0,0,0,0,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.1191092,10,0,217,255,217,3,60,254,110,0,176,253,1,0,1,0,255,255,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.129676,13,0,218,255,213,3,60,254,110,0,176,253,1,0,255,255,254,255,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.138426,13,0,220,255,207,3,60,254,110,0,176,253,255,255,253,255,1,0,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.153499,11,0,218,255,210,3,60,254,110,0,176,253,1,0,255,255,255,255,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.161632,10,0,215,255,215,3,60,254,110,0,176,253,255,255,1,0,2,0,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.168472,11,0,220,255,217,3,48,254,116,0,189,253,1,0,1,0,0,0,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.178535,10,0,220,255,212,3,48,254,116,0,189,253,2,0,1,0,0,0,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.1887019,11,0,218,255,205,3,48,254,116,0,189,253,1,0,1,0,254,255,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.201157,11,0,217,255,210,3,48,254,116,0,189,253,0,0,1,0,0,0,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.2118452,12,0,218,255,215,3,48,254,116,0,189,253,2,0,254,255,0,0,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.2187672,10,0,219,255,218,3,55,254,110,0,176,253,255,255,255,255,255,255,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.2287989,11,0,219,255,215,3,55,254,110,0,176,253,3,0,255,255,0,0,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.2388391,9,0,220,255,206,3,55,254,110,0,176,253,255,255,0,0,0,0,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.249078,9,0,219,255,214,3,55,254,110,0,176,253,0,0,253,255,254,255,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.262128,14,0,219,255,216,3,55,254,110,0,176,253,254,255,1,0,255,255,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.2691278,8,0,217,255,219,3,60,254,128,0,196,253,255,255,2,0,1,0,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.279117,12,0,218,255,214,3,60,254,128,0,196,253,1,0,1,0,1,0,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.289206,12,0,222,255,205,3,60,254,128,0,196,253,2,0,255,255,253,255,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.299202,12,0,220,255,211,3,60,254,128,0,196,253,254,255,255,255,255,255,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.312295,9,0,220,255,213,3,60,254,128,0,196,253,255,255,255,255,2,0,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.319314,9,0,222,255,219,3,42,254,121,0,183,253,2,0,255,255,254,255,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.329278,16,0,218,255,213,3,42,254,121,0,183,253,0,0,0,0,255,255,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.3392751,9,0,216,255,205,3,42,254,121,0,183,253,255,255,1,0,255,255,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.3493571,12,0,218,255,208,3,42,254,121,0,183,253,1,0,2,0,255,255,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.362476,12,0,221,255,214,3,42,254,121,0,183,253,1,0,0,0,255,255,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.369358,13,0,218,255,217,3,55,254,121,0,189,253,0,0,1,0,0,0,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.379443,12,0,219,255,217,3,55,254,121,0,189,253,1,0,253,255,0,0,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.3894222,8,0,216,255,208,3,55,254,121,0,189,253,255,255,0,0,0,0,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.399466,11,0,218,255,208,3,55,254,121,0,189,253,0,0,254,255,255,255,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.412838,11,0,219,255,214,3,55,254,121,0,189,253,2,0,0,0,0,0,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.41959,12,0,218,255,216,3,55,254,121,0,183,253,0,0,2,0,255,255,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.429599,12,0,218,255,216,3,55,254,121,0,183,253,255,255,0,0,255,255,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.4396238,13,0,218,255,207,3,55,254,121,0,183,253,255,255,254,255,253,255,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.449862,11,0,220,255,208,3,55,254,121,0,183,253,3,0,1,0,1,0,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.46326,11,0,220,255,211,3,55,254,121,0,183,253,2,0,254,255,0,0,245,4,11,0,45,0,65,49,132,254,180,0,42,215
1592174511.470142,12,0,218,255,218,3,60,254,110,0,189,253,254,255,0,0,255,255,245,4,11,0,45,0,65,49,132,254,180,0,42,215
