time,x,y,z,q,x,y,z
1592211109.1924896,-0.02123181822619724,0.3337283054348855,0.007278119628691422,-0.001636,0.6816746357174496,-0.013811418635191055,-0.7315231666119494
1592211109.2024896,-0.021233782884805204,0.3337277306083235,0.007278712879281917,-0.001627565915363002,0.681814366574676,-0.013861736338547991,-0.731392067509961
1592211109.2124896,-0.021235745364550907,0.33372729922607514,0.007279708207957253,-0.001596434563392992,0.6820028176263969,-0.013918297053260706,-0.7312154603135875
1592211109.2224896,-0.021237193394391833,0.3337262973025014,0.007280175494926076,-0.0015684391023340623,0.6821947863315342,-0.01396076388988573,-0.7310358151645757
1592211109.2324896,-0.021238181799944904,0.3337262938365915,0.007281186950535649,-0.0015476302684708275,0.6823499007650342,-0.014005317624140841,-0.7308895558121422
1592211109.2424896,-0.021238181479746893,0.33372529384149047,0.007281183836797975,-0.001543924454040272,0.6824506312214632,-0.014050168994442992,-0.730794831005557
1592211109.2524896,-0.021237746370545926,0.33372529265687734,0.007281609026238409,-0.0015751958981060474,0.6824389212422062,-0.014080279285078056,-0.7308052184003329
1592211109.2624896,-0.021235760848376577,0.3337238861831012,0.007282555806717414,-0.0016348706285415177,0.6822817554556504,-0.014076466473921427,-0.7309514154620089
1592211109.2724895,-0.02123377514374993,0.3337219098908455,0.00728350081292408,-0.0016708063492039235,0.6820437086419933,-0.014111831393294557,-0.7311728881834049
1592211109.2824895,-0.02123214195505247,0.3337212855729938,0.007284454087928725,-0.001694816851220551,0.6817957472316918,-0.014162225276830828,-0.7314034359170878
1592211109.2924895,-0.02123213074961927,0.333721282550157,0.0072854260419749975,-0.001685138053909022,0.6815873661398058,-0.014181565427133384,-0.7315976890817579
1592211109.3024895,-0.02123241348911056,0.3337209853964525,0.007286398351052637,-0.0016420610765804091,0.6814810014185877,-0.014175353692193469,-0.7316967045472116
1592211109.3124895,-0.021234375879740162,0.3337202757023289,0.007287392813132778,-0.0015807637275377206,0.6814824841311855,-0.014171752141276738,-0.7316955158688144
1592211109.3224895,-0.02123632664827259,0.3337192688656052,0.00728938628838133,-0.001544,0.681553971074702,-0.014209323691567318,-0.7316279968692194
1592211109.3324895,-0.021238289264951797,0.33371926513382233,0.007290382948654556,-0.0015590234662020152,0.6816740469324041,-0.014269173674165922,-0.7315157371057244
1592211109.3424895,-0.0212390617463901,0.3337182618423985,0.007291358998033868,-0.0015985154818407333,0.681714,-0.0144005417106893,-0.731475627686752
1592211109.3524895,-0.021239052364447054,0.33371825931147603,0.007292172783395128,-0.00168052350986134,0.681671804317441,-0.014529654387326675,-0.7315115400279543
1592211109.3624895,-0.02123891898751602,0.33371825894834867,0.007292303119555675,-0.0017884064879997296,0.6815545056796102,-0.014646648202536201,-0.7316187031270239
1592211109.3724895,-0.021237827693841155,0.3337172563088295,0.007293261465338666,-0.0018523285119419054,0.6813842041719057,-0.014753598609364761,-0.7317750549379309
1592211109.3824894,-0.021233868751104133,0.33371717486871894,0.007294189615643931,-0.0018965165294709463,0.6811621026497685,-0.014795760547978272,-0.7319802588115069
1592211109.3924894,-0.021228855816124336,0.33371625344263084,0.0072951030023112075,-0.001937753105245423,0.6809083392896776,-0.014772924135363682,-0.7322170689847723
1592211109.4024894,-0.021223962802575352,0.3337152522433523,0.007295989752322662,-0.0019726958381888616,0.6806008252382633,-0.014735021744943401,-0.7325039355673593
