time,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyr_x,gyr_y,gyr_z
1592333067.8478582,-0.20593218717869013,9.733704598168385,0.09406781282130985,-0.6533333333333333,-1.4433333333333334,-0.8511111111111112,0.014059304039294307,-0.0023427782705590294,0.001777552593107553
1592333067.8578582,-0.2057666679655535,9.72484666640689,0.1406133343724428,-0.6533333333333333,-1.4433333333333334,-0.8511111111111112,0.01752019692128567,-0.0021147571636505346,0.002181661564992912
1592333067.8678582,-0.2239726656307388,9.738082003107785,0.1539726656307388,-0.6653880020718558,-1.4386454066016856,-0.8551293340239519,0.025552275764686282,0.0013149603732777945,0.0008667011917151174
1592333067.8778582,-0.2294861706731715,9.75,0.15,-0.6733333333333333,-1.4355555555555555,-0.8577777777777778,0.03152199252306643,0.001836734665715892,-0.0006898537985540399
1592333067.8878582,-0.244105493028725,9.75,0.06158239543087518,-0.6733333333333333,-1.4355555555555555,-0.8577777777777778,0.0392123706483364,-0.000838142113075557,-0.001538670599802241
1592333067.8978581,-0.24,9.767802867383512,0.005934289127837515,-0.6733333333333333,-1.4355555555555555,-0.8577777777777778,0.04274623078544117,0.0017023215867346128,-0.0004435002572085353
1592333067.9078581,-0.25517409301193084,9.790116062007954,0.01505803100397695,-0.6733333333333333,-1.4355555555555555,-0.8577777777777778,0.04308148570806229,0.0027080863545979705,0.0016552367753878531
1592333067.9178581,-0.24897926253511027,9.784234446901333,0.051531106197334614,-0.6686620583411356,-1.4355555555555555,-0.8542743215336295,0.039676142080177,-5.5672592377456216e-05,0.0015527372851784997
1592333067.927858,-0.24196886552017083,9.77,0.08598443276008541,-0.6644444444444444,-1.4355555555555555,-0.8511111111111112,0.033171444522590667,-0.00043803043544831625,0.001958401041144419
1592333067.937858,-0.2893205310791565,9.81493774980475,0.028210594018468316,-0.6644444444444444,-1.4355555555555555,-0.8511111111111112,0.029930518400111444,-0.0006127435097893218,0.005110722876857333
1592333067.947858,-0.24065590838105155,9.844332564884361,-0.00866512976872165,-0.6644444444444444,-1.4355555555555555,-0.8511111111111112,0.018942669568105336,-0.01221881360998949,0.009636091035949023
1592333067.957858,-0.1517069503874176,9.76455186769978,0.16032728113796693,-0.6644444444444444,-1.4355555555555555,-0.8511111111111112,0.0016494289905332662,-0.026898370757053525,0.01148475644999261
1592333067.967858,-0.15783428292365295,9.646895002441804,0.3731049975581963,-0.6644444444444444,-1.4423867455278818,-0.8584677772351548,0.005718133896408576,-0.032783984246220116,0.007297112785869503
1592333067.977858,-0.17709024596361697,9.701639016145531,0.29545122981808475,-0.6644444444444444,-1.45,-0.8666666666666667,0.04555774732612272,-0.02226259334653133,0.0013981924783161884
1592333067.987858,-0.22295367998338297,9.74901544000554,0.11556948002492556,-0.6644444444444444,-1.45,-0.8666666666666667,0.07127989678448005,-0.010121245055152502,-0.0005722650999775426
1592333067.997858,-0.24972483570516762,9.740091721431611,0.0350458607158054,-0.6644444444444444,-1.45,-0.8666666666666667,0.08514483257133298,-0.004903735893183266,-0.001090830782496456
1592333068.007858,-0.22,9.769701094609564,0.04,-0.6644444444444444,-1.45,-0.8666666666666667,0.09420865298358082,-0.006512379174884589,0.0001986028444428032
1592333068.017858,-0.23377698610616315,9.786223013893837,0.022778767367296046,-0.6644444444444444,-1.4477038356489729,-0.859012785496576,0.09704764338458388,-0.010193186055833822,0.00293307959172435
1592333068.027858,-0.2765863453815261,9.754471218206158,-0.004471218206157966,-0.6644444444444444,-1.4433333333333334,-0.8444444444444444,0.08826821616971992,-0.015129983584264765,0.006172612741114484
1592333068.037858,-0.2638563210519107,9.760457471579235,-0.01568620736885358,-0.6644444444444444,-1.4433333333333334,-0.8444444444444444,0.07662910692158897,-0.023677422660010217,0.008776548668046407
1592333068.047858,-0.23036781030418163,9.760367810304182,0.013344853631182617,-0.6644444444444444,-1.4433333333333334,-0.8444444444444444,0.06827722860650867,-0.03308979040527758,0.010868185944772488
1592333068.057858,-0.2814311868184351,9.726963304943087,0.09839449176152193,-0.6644444444444444,-1.4433333333333334,-0.8444444444444444,0.06377457121011637,-0.04278608567147117,0.013674414347132003
1592333068.067858,-0.3446739130434783,9.70413043478261,0.1741304347826087,-0.6624818840579709,-1.4433333333333334,-0.8491545893719806,0.056847697681296286,-0.06058260742571349,0.017518505229766453
1592333068.077858,-0.3051115711985277,9.724977685760296,0.19497768576029445,-0.6588888888888889,-1.4433333333333334,-0.8577777777777778,0.05347018118997339,-0.08730054008309882,0.019634954084936207
1592333068.087858,-0.3018513897553199,9.74814861024468,0.08678842910283958,-0.6588888888888889,-1.4433333333333334,-0.8577777777777778,0.0639551055801906,-0.10206686453638317,0.019634954084936207
1592333068.097858,-0.28356982733950203,9.82523275779834,-0.016430172660497948,-0.6588888888888889,-1.4433333333333334,-0.8577777777777778,0.06399622102056059,-0.11362779895299657,0.015687651318245323
1592333068.107858,-0.3544046043926965,9.917664726118021,-0.04603466525535856,-0.6588888888888889,-1.4433333333333334,-0.8577777777777778,0.0423935983823057,-0.11461415896909673,0.004517176743923534
1592333068.117858,-0.33679102776036024,9.916737730148778,-0.20320897223963974,-0.6613547347153343,-1.451717209143248,-0.8558051011166213,-0.003599281447267632,-0.10678473516134683,-0.008720832392436824
1592333068.127858,-0.07453257109915448,9.790735491929285,-0.21763403151421984,-0.6644444444444444,-1.4622222222222223,-0.8533333333333334,-0.06051186728824619,-0.0984241585729276,-0.006540635206366744
1592333068.137858,-0.06932573952207088,9.789719058134196,-0.1747471523207766,-0.6644444444444444,-1.4622222222222223,-0.8533333333333334,-0.0720377360497096,-0.08622466542286975,0.005423507908951202
1592333068.147858,-0.14067924171064777,9.925190400681608,-0.29173928478451233,-0.6644444444444444,-1.4622222222222223,-0.8533333333333334,-0.06191353428737759,-0.06522157615768186,0.01090830782496456
1592333068.157858,-0.09443818157165824,10.004733182249598,-0.38,-0.6644444444444444,-1.4622222222222223,-0.8533333333333334,-0.08331676225234733,-0.03994096760877235,0.006577164277014146
