time,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyr_x,gyr_y,gyr_z
1592332949.3979712,-0.10902598025117438,9.701805196050234,0.5491688236985908,-0.5632409804109545,-0.7734415577498696,-0.9026551198883669,0.04037632075532084,0.003666325031496812,-0.001287747124500178
1592332949.4079711,-0.05435167341802022,9.672611004050813,0.6147779918983758,-0.5644444444444444,-0.7744444444444445,-0.9066666666666666,0.04801980649592001,0.011239628316301332,-0.001090830782496456
1592332949.4179711,-0.10055557447388136,9.663941803446162,0.5890211469045835,-0.5644444444444444,-0.7744444444444445,-0.9066666666666666,0.06707743809484848,0.0390073041987201,-0.0016131599062475257
1592332949.4279711,-0.2596392737697085,9.739639273769708,0.40425943621595795,-0.5644444444444444,-0.7744444444444445,-0.9066666666666666,0.09401236237670782,0.06727319692234533,-0.002673916545436248
1592332949.437971,-0.4125913574448098,9.833068341944575,0.16772663222170034,-0.5644444444444444,-0.7744444444444445,-0.9066666666666666,0.11666686278960904,0.06374163873592918,-0.004715370960259809
1592332949.447971,-0.28835583549000654,9.8585822082255,0.04850675064700197,-0.5711194952864997,-0.7916088608954438,-0.8942701436742783,0.09471469640635297,0.011786863501802934,0.0029714093102701155
1592332949.457971,-0.22452227781748868,9.812696370423318,0.12278135175919308,-0.5722222222222222,-0.7944444444444444,-0.8922222222222222,0.06602883369583007,-0.021436804503041307,0.007588339084114215
1592332949.467971,-0.10785247333456845,9.78,0.1548688563639732,-0.5722222222222222,-0.7944444444444444,-0.8922222222222222,0.028070119319576776,-0.05480440904713257,0.009817477042468103
1592332949.477971,-0.09,9.757990422920606,0.21052633696833126,-0.5722222222222222,-0.7944444444444444,-0.8922222222222222,0.016195441853844608,-0.053012286634726055,0.008016822728373313
1592332949.487971,-0.1536121161997312,9.784528481339812,0.19638788380026878,-0.5722222222222222,-0.7944444444444444,-0.8922222222222222,0.007735775407755855,-0.03867887703877927,0.004463283060266486
