time,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyr_x,gyr_y,gyr_z
1592353496.486109,0.02,9.647072510946563,1.4346839824855,-0.41888888888888887,-0.5344444444444445,-0.28888888888888886,-0.09554095711217389,0.03971698349435997,0.01148311895644856
1592353496.496109,0.0017774282343688552,9.659111285882815,1.493779001179709,-0.41888888888888887,-0.5344444444444445,-0.28888888888888886,-0.09192061674446149,0.02833714994986173,0.007926646492234374
1592353496.506109,-0.0432670906200318,9.616732909379968,1.5360559088500265,-0.41888888888888887,-0.5344444444444445,-0.28888888888888886,-0.08691007829796288,0.01783135469893253,0.007635815477475192
1592353496.516109,-0.02204241071428572,9.6,1.5689787946428573,-0.4009644717261905,-0.528118179563492,-0.268855716765873,-0.0736983416586145,0.004864606137455594,0.010741213489141302
1592353496.526109,-0.010123941737624124,9.61975211652475,1.4613633591138653,-0.4,-0.5277777777777778,-0.2677777777777778,-0.060157932392468874,-0.0021005418874110162,0.013062929497430173
1592353496.536109,0.03533486930960515,9.604888376896797,1.4524441884483992,-0.4,-0.5277777777777778,-0.2677777777777778,-0.05834727067185937,0.006884661444958466,0.018035236486294584
1592353496.546109,0.08523071244001476,9.608807678110002,1.4852307124400148,-0.4,-0.5277777777777778,-0.2677777777777778,-0.03667712138194525,0.04152284217801847,0.02443879728729232
1592353496.556109,0.10390167128831597,9.554393314846736,1.5942625346623698,-0.4,-0.5277777777777778,-0.2677777777777778,-0.01865138328794791,0.07007788641595872,0.024330889448946375
1592353496.566109,0.05400101807075592,9.567332654619497,1.705332145584118,-0.41140720002262376,-0.5205186504906536,-0.28125901416815136,0.009380756039447758,0.08988428989627008,0.01788973588723381
1592353496.576109,-0.02684268505879253,9.589210671264699,1.7292106712646982,-0.4122222222222222,-0.52,-0.2822222222222222,0.03291167897131504,0.06853558380085535,0.0017365988439786637
1592353496.586109,-0.11957629379334875,9.60791525875867,1.6225084474479816,-0.4122222222222222,-0.52,-0.2822222222222222,0.048472641055149784,0.028546477054087846,-0.005749049723124717
1592353496.596109,-0.04959568345323742,9.61893381294964,1.4849266187050358,-0.4122222222222222,-0.52,-0.2822222222222222,0.05797443853126344,-0.01108472419899708,-0.007519512512032044
1592353496.606109,-0.012320298226511893,9.633839850886744,1.4492402236698838,-0.4122222222222222,-0.52,-0.2822222222222222,0.0656984831723982,-0.02508463894702422,-0.005371275171611999
1592353496.616109,0.009678445500536563,9.649678445500538,1.391607772497317,-0.4003930110548998,-0.52,-0.2886745192225799,0.0666108300415368,-0.030508185755274274,-0.0022518138742459036
1592353496.626109,0.028189254919301347,9.668189254919302,1.3718107450806987,-0.4,-0.52,-0.28888888888888886,0.06455653781461891,-0.0239294621843511,-0.0028430415375478787
