time,x,y,z,q,x,y,z
1592336984.4501524,0.022315414773360562,0.05455249462762909,0.00997801342899695,0.49559882921704074,0.49178621224381125,-0.5058324610089234,-0.5066174975302244
1592336984.4601524,0.022315431472217418,0.054551536154667485,0.009978022874548692,0.49564951249989697,0.49173850303040295,-0.5057924098486035,-0.5066545746210966
1592336984.4701524,0.02231245783407786,0.05455143602936669,0.009978011963406008,0.4957058904835237,0.49168808670054376,-0.5057340958269168,-0.5067069269890159
1592336984.4801524,0.02230274265760868,0.05455010839234722,0.00997798610578796,0.4956849461982791,0.4917109810172379,-0.5057594177241359,-0.5066796186681055
1592336984.4901524,0.022276691134537178,0.05454636622702363,0.009977918549412261,0.49559595840943194,0.4918058368452526,-0.5058632908577447,-0.5065708456391322
1592336984.5001523,0.022230277354553792,0.05454186469414786,0.009978777055522598,0.49545114279601726,0.49195357315295896,-0.5060096146733798,-0.5064234800102949
1592336984.5101523,0.022164195899262044,0.054536708830640344,0.009980442659260822,0.49520677838197746,0.4921883079880786,-0.5062449458647266,-0.5061979677652173
1592336984.5201523,0.022092270198417353,0.05453121031703053,0.009982182935071218,0.49492995553741426,0.4924657509988002,-0.5065081911944784,-0.5059361022693071
1592336984.5301523,0.022036694515533185,0.05452739843855385,0.009984967188799009,0.49464265644396416,0.49275023210416796,-0.5067934098137944,-0.5056547016380735
1592336984.5401523,0.02199402153081263,0.05452480284800813,0.009986794963437084,0.4943628533620869,0.49302017065857806,-0.5070755082048491,-0.5053824677744858
1592336984.5501523,0.02196317444333692,0.05452278325918994,0.009988665461313025,0.4941139302123581,0.4932539164132524,-0.5073332231620314,-0.5051389302123581
1592336984.5601523,0.021944237680602306,0.054521164702639305,0.009990579661591446,0.49388553801571905,0.4934720030981446,-0.5075744345750386,-0.5049070243110979
1592336984.5701523,0.02193878386049675,0.05452099068566756,0.009991529291675308,0.493688132527468,0.49366529313126895,-0.5077781444487428,-0.5047054298925202
